timestamp,ue_rate,pdu_active,throughput_mbps,cpu_percent,memory_percent
2026-01-01 03:30:30,0.491,7.6,63.08,32.92,49.34
2026-01-01 03:31:00,0.216,8.5,63.33,34.42,50.3
2026-01-01 03:31:30,0.735,8.6,70.34,36.7,48.94
2026-01-01 03:32:00,0.585,8.3,59.58,36.04,50.1
2026-01-01 03:32:30,0.626,8.7,68.3,39.25,51.84
2026-01-01 03:33:00,0.368,7.3,49.97,32.77,46.96
2026-01-01 03:33:30,0.412,7.9,64.08,38.78,51.02
2026-01-01 03:34:00,0.7,7.6,57.54,38.93,49.05
2026-01-01 03:34:30,0.71,8.4,69.78,36.21,51.52
2026-01-01 03:35:00,0.417,9.5,76.7,32.01,51.88
2026-01-01 03:35:30,0.32,9.7,75.33,33.9,47.62
2026-01-01 03:36:00,0.644,9.8,69.23,39.21,50.63
2026-01-01 03:36:30,0.651,8.2,69.73,41.95,52.14
2026-01-01 03:37:00,0.661,8.1,66.11,34.56,50.64
2026-01-01 03:37:30,0.443,8.0,67.67,33.86,49.32
2026-01-01 03:38:00,0.509,9.0,78.51,38.74,51.99
2026-01-01 03:38:30,0.665,9.1,73.62,44.05,49.93
2026-01-01 03:39:00,0.469,9.3,85.71,41.12,49.22
2026-01-01 03:39:30,0.725,9.0,73.09,34.49,49.56
2026-01-01 03:40:00,0.569,9.8,79.18,39.57,50.8
2026-01-01 03:40:30,0.65,7.5,53.67,34.05,50.88
2026-01-01 03:41:00,0.492,8.9,72.82,37.93,48.59
2026-01-01 03:41:30,0.54,8.7,75.06,34.62,52.17
2026-01-01 03:42:00,0.463,8.6,68.6,33.91,50.98
2026-01-01 03:42:30,0.533,9.7,78.5,43.2,51.06
2026-01-01 03:43:00,0.526,7.1,58.7,31.99,48.39
2026-01-01 03:43:30,0.454,8.1,63.3,41.43,49.31
2026-01-01 03:44:00,0.602,9.2,81.63,37.81,50.92
2026-01-01 03:44:30,0.425,9.9,83.41,37.98,52.69
2026-01-01 03:45:00,0.614,9.8,73.23,44.8,52.34
2026-01-01 03:45:30,0.615,10.0,77.69,45.29,55.23
2026-01-01 03:46:00,0.929,8.5,63.46,40.1,47.43
2026-01-01 03:46:30,0.703,8.5,74.27,37.8,52.03
2026-01-01 03:47:00,0.591,7.6,57.07,45.42,47.53
2026-01-01 03:47:30,0.811,6.1,53.54,34.67,49.45
2026-01-01 03:48:00,0.997,11.4,97.16,45.9,53.59
2026-01-01 03:48:30,0.353,8.7,69.16,40.27,53.31
2026-01-01 03:49:00,0.592,8.1,59.29,40.84,48.33
2026-01-01 03:49:30,0.776,8.1,63.52,40.83,48.73
2026-01-01 03:50:00,0.657,8.9,64.71,38.82,51.04
2026-01-01 03:50:30,0.645,6.9,57.38,35.86,48.64
2026-01-01 03:51:00,0.623,9.3,76.01,44.27,49.08
2026-01-01 03:51:30,0.56,7.3,57.5,39.27,49.24
2026-01-01 03:52:00,0.728,9.7,75.08,41.86,54.33
2026-01-01 03:52:30,0.359,8.8,72.51,38.54,50.96
2026-01-01 03:53:00,0.254,8.6,67.85,40.48,50.29
2026-01-01 03:53:30,0.628,9.6,75.9,40.58,55.55
2026-01-01 03:54:00,0.648,10.9,85.35,39.4,53.95
2026-01-01 03:54:30,0.525,7.4,62.45,39.57,48.01
2026-01-01 03:55:00,0.905,8.7,77.41,42.32,51.68
2026-01-01 03:55:30,0.368,8.6,60.61,35.54,54.31
2026-01-01 03:56:00,0.405,9.4,74.74,39.74,50.88
2026-01-01 03:56:30,0.624,7.9,69.59,41.66,48.71
2026-01-01 03:57:00,0.34,8.4,69.18,38.95,49.87
2026-01-01 03:57:30,0.735,9.6,81.52,43.56,49.18
2026-01-01 03:58:00,0.913,9.5,84.7,39.17,50.25
2026-01-01 03:58:30,0.72,9.0,76.35,43.08,49.99
2026-01-01 03:59:00,0.371,8.0,62.3,34.66,49.74
2026-01-01 03:59:30,0.674,8.5,64.39,40.33,49.96
2026-01-01 04:00:00,0.57,8.7,65.35,39.78,48.58
2026-01-01 04:00:30,0.504,9.2,86.04,36.84,52.46
2026-01-01 04:01:00,0.757,7.0,54.26,35.24,47.79
2026-01-01 04:01:30,0.692,9.2,78.77,38.75,49.29
2026-01-01 04:02:00,0.399,8.6,67.9,39.1,49.05
2026-01-01 04:02:30,0.607,9.9,76.37,45.91,51.25
2026-01-01 04:03:00,0.637,8.4,68.28,41.18,48.79
2026-01-01 04:03:30,0.646,8.2,70.77,36.78,52.24
2026-01-01 04:04:00,0.571,10.5,78.54,38.86,52.92
2026-01-01 04:04:30,0.545,8.8,74.77,39.11,49.49
2026-01-01 04:05:00,0.31,9.7,83.73,41.47,55.16
2026-01-01 04:05:30,0.698,9.0,74.89,37.74,51.06
2026-01-01 04:06:00,0.592,8.5,70.82,36.47,49.82
2026-01-01 04:06:30,0.643,9.6,77.05,40.03,51.68
2026-01-01 04:07:00,0.578,8.1,62.23,39.16,49.77
2026-01-01 04:07:30,0.824,9.0,73.27,43.01,49.58
2026-01-01 04:08:00,0.505,7.8,57.14,35.13,48.02
2026-01-01 04:08:30,0.821,9.3,78.4,42.35,50.34
2026-01-01 04:09:00,0.527,8.6,69.37,38.92,49.8
2026-01-01 04:09:30,0.591,8.9,75.35,37.29,48.61
2026-01-01 04:10:00,0.559,8.9,74.45,38.57,51.42
2026-01-01 04:10:30,0.662,8.3,58.09,36.78,49.86
2026-01-01 04:11:00,0.357,8.3,68.78,38.43,50.68
2026-01-01 04:11:30,0.513,9.5,71.69,44.55,51.84
2026-01-01 04:12:00,0.549,11.0,90.02,39.61,54.35
2026-01-01 04:12:30,0.515,9.0,83.67,31.33,53.03
2026-01-01 04:13:00,0.38,8.5,67.11,37.84,49.4
2026-01-01 04:13:30,0.814,10.0,85.28,43.42,50.79
2026-01-01 04:14:00,0.731,8.3,64.12,35.08,50.02
2026-01-01 04:14:30,0.395,8.1,63.38,41.24,49.64
2026-01-01 04:15:00,0.671,10.0,73.81,43.33,52.7
2026-01-01 04:15:30,0.575,6.6,55.09,31.56,49.16
2026-01-01 04:16:00,0.641,8.3,66.03,35.02,50.63
2026-01-01 04:16:30,0.414,9.5,79.61,41.35,51.91
2026-01-01 04:17:00,0.712,9.8,76.35,47.02,53.88
2026-01-01 04:17:30,0.49,9.0,81.41,42.63,49.91
2026-01-01 04:18:00,0.579,9.4,82.59,44.29,50.91
2026-01-01 04:18:30,0.441,9.1,72.1,40.18,51.68
2026-01-01 04:19:00,0.641,8.1,70.42,38.7,49.13
2026-01-01 04:19:30,0.778,9.0,68.4,38.38,48.76
2026-01-01 04:20:00,0.576,8.5,71.49,41.01,50.02
2026-01-01 04:20:30,0.618,9.0,76.81,40.2,50.24
2026-01-01 04:21:00,0.688,8.9,69.33,44.33,48.64
2026-01-01 04:21:30,0.685,9.7,79.09,45.11,51.7
2026-01-01 04:22:00,0.774,11.0,92.9,45.67,53.7
2026-01-01 04:22:30,0.48,9.2,72.83,38.7,51.52
2026-01-01 04:23:00,0.353,9.1,75.85,41.61,51.53
2026-01-01 04:23:30,0.674,8.8,72.51,40.19,50.48
2026-01-01 04:24:00,0.603,10.5,83.64,43.12,54.28
2026-01-01 04:24:30,0.854,8.1,64.05,38.8,50.35
2026-01-01 04:25:00,0.554,9.4,89.1,40.59,51.08
2026-01-01 04:25:30,0.588,9.6,78.53,35.9,52.69
2026-01-01 04:26:00,0.652,9.1,77.38,38.91,54.11
2026-01-01 04:26:30,0.713,9.9,72.88,42.2,51.41
2026-01-01 04:27:00,0.585,9.1,71.28,42.47,49.81
2026-01-01 04:27:30,0.86,9.6,76.3,44.94,51.43
2026-01-01 04:28:00,0.876,8.3,71.55,42.95,50.36
2026-01-01 04:28:30,0.363,12.2,91.04,38.09,55.49
2026-01-01 04:29:00,0.912,8.3,75.37,45.08,52.81
2026-01-01 04:29:30,0.461,8.1,64.73,30.88,51.24
2026-01-01 04:30:00,0.862,10.3,76.42,45.11,54.86
2026-01-01 04:30:30,0.73,9.4,71.28,40.25,50.52
2026-01-01 04:31:00,0.689,9.6,77.5,45.09,53.25
2026-01-01 04:31:30,0.665,11.1,84.66,46.38,51.5
2026-01-01 04:32:00,0.564,7.8,65.13,37.28,49.07
2026-01-01 04:32:30,0.643,9.1,70.05,43.72,53.32
2026-01-01 04:33:00,0.654,9.9,77.84,40.4,49.21
2026-01-01 04:33:30,0.732,8.6,72.51,38.24,50.43
2026-01-01 04:34:00,0.693,8.9,71.67,37.38,49.76
2026-01-01 04:34:30,0.68,7.7,62.37,35.69,46.41
2026-01-01 04:35:00,0.548,6.9,53.5,35.58,47.06
2026-01-01 04:35:30,0.657,9.1,76.76,45.86,50.17
2026-01-01 04:36:00,0.917,9.1,69.79,42.4,49.33
2026-01-01 04:36:30,0.573,7.5,62.42,37.99,46.22
2026-01-01 04:37:00,0.796,9.0,70.6,40.43,51.43
2026-01-01 04:37:30,0.99,9.6,85.92,40.08,52.25
2026-01-01 04:38:00,0.7,9.6,87.7,42.05,53.4
2026-01-01 04:38:30,0.536,9.7,74.31,45.37,51.6
2026-01-01 04:39:00,0.6,9.7,78.19,40.48,53.55
2026-01-01 04:39:30,0.92,11.3,90.56,50.83,49.5
2026-01-01 04:40:00,0.78,9.0,74.81,39.47,50.96
2026-01-01 04:40:30,0.414,8.6,76.02,40.25,51.34
2026-01-01 04:41:00,0.438,9.3,73.86,34.67,52.08
2026-01-01 04:41:30,0.589,9.0,75.56,35.77,49.52
2026-01-01 04:42:00,0.82,10.1,87.98,43.69,51.62
2026-01-01 04:42:30,0.634,7.8,66.28,38.45,46.5
2026-01-01 04:43:00,0.726,8.3,59.8,43.77,50.6
2026-01-01 04:43:30,0.88,9.5,85.57,42.38,50.29
2026-01-01 04:44:00,0.881,9.2,68.54,46.61,51.84
2026-01-01 04:44:30,0.723,7.9,72.1,37.84,48.23
2026-01-01 04:45:00,0.613,9.6,70.97,38.84,49.28
2026-01-01 04:45:30,0.64,9.9,75.46,39.43,50.78
2026-01-01 04:46:00,0.686,8.4,68.82,40.69,50.67
2026-01-01 04:46:30,0.879,8.0,65.06,45.09,50.13
2026-01-01 04:47:00,0.709,9.7,74.68,44.13,51.13
2026-01-01 04:47:30,0.857,8.5,62.93,45.06,49.87
2026-01-01 04:48:00,0.817,10.4,84.1,47.25,50.34
2026-01-01 04:48:30,0.71,8.1,61.62,42.53,52.6
2026-01-01 04:49:00,0.835,11.9,92.65,45.2,55.7
2026-01-01 04:49:30,0.561,7.7,64.9,37.22,47.43
2026-01-01 04:50:00,0.749,10.1,83.55,40.13,49.38
2026-01-01 04:50:30,0.43,9.2,73.73,41.86,50.52
2026-01-01 04:51:00,0.707,8.7,77.13,38.79,50.38
2026-01-01 04:51:30,0.485,9.5,75.65,43.36,52.13
2026-01-01 04:52:00,0.618,9.2,79.57,40.9,52.08
2026-01-01 04:52:30,0.581,8.7,65.29,41.25,50.58
2026-01-01 04:53:00,0.274,9.0,81.21,37.37,50.23
2026-01-01 04:53:30,0.693,8.6,71.14,42.97,51.43
2026-01-01 04:54:00,0.827,9.1,69.15,40.53,52.63
2026-01-01 04:54:30,0.873,9.2,72.87,51.23,52.91
2026-01-01 04:55:00,0.665,9.5,78.84,40.34,53.04
2026-01-01 04:55:30,0.692,10.4,78.66,39.57,50.58
2026-01-01 04:56:00,0.864,10.0,84.01,44.31,50.85
2026-01-01 04:56:30,0.766,10.1,85.96,38.88,53.51
2026-01-01 04:57:00,1.1,9.2,71.7,43.32,50.77
2026-01-01 04:57:30,0.659,8.8,69.17,35.59,46.39
2026-01-01 04:58:00,0.854,10.1,77.14,43.9,50.7
2026-01-01 04:58:30,0.756,8.5,68.67,37.46,52.05
2026-01-01 04:59:00,0.923,9.3,73.96,40.48,49.64
2026-01-01 04:59:30,0.887,8.7,69.96,46.58,51.76
2026-01-01 05:00:00,0.697,9.7,75.13,47.24,51.65
2026-01-01 05:00:30,0.897,9.0,71.83,44.48,49.88
2026-01-01 05:01:00,0.487,9.7,79.54,38.42,53.47
2026-01-01 05:01:30,0.852,9.6,72.38,42.24,51.95
2026-01-01 05:02:00,1.076,10.1,79.25,44.01,54.02
2026-01-01 05:02:30,0.469,9.2,75.34,40.13,52.6
2026-01-01 05:03:00,0.848,10.9,80.45,40.12,52.58
2026-01-01 05:03:30,0.708,10.0,83.25,43.44,50.79
2026-01-01 05:04:00,0.842,8.7,61.61,37.27,48.71
2026-01-01 05:04:30,0.962,10.8,90.02,45.56,54.61
2026-01-01 05:05:00,0.724,8.0,59.0,36.0,50.66
2026-01-01 05:05:30,0.587,10.4,86.3,43.57,50.81
2026-01-01 05:06:00,0.771,10.0,72.07,41.8,51.81
2026-01-01 05:06:30,0.763,8.3,60.26,38.9,49.09
2026-01-01 05:07:00,0.47,10.6,82.29,40.97,51.39
2026-01-01 05:07:30,0.512,9.8,70.42,43.77,55.74
2026-01-01 05:08:00,0.9,9.4,78.45,42.54,49.95
2026-01-01 05:08:30,0.748,10.0,79.01,36.17,54.68
2026-01-01 05:09:00,0.64,9.4,79.02,39.0,50.43
2026-01-01 05:09:30,0.995,10.9,84.29,44.59,52.57
2026-01-01 05:10:00,0.933,8.7,73.1,42.36,52.51
2026-01-01 05:10:30,0.997,10.6,82.3,48.85,55.54
2026-01-01 05:11:00,0.713,9.3,71.46,46.31,50.98
2026-01-01 05:11:30,0.905,8.4,70.44,41.37,50.1
2026-01-01 05:12:00,0.699,10.3,86.09,42.08,52.89
2026-01-01 05:12:30,0.86,11.4,99.66,45.31,54.64
2026-01-01 05:13:00,0.704,8.9,66.13,42.88,50.14
2026-01-01 05:13:30,0.804,10.1,76.99,46.69,52.9
2026-01-01 05:14:00,0.797,8.8,73.33,41.59,53.88
2026-01-01 05:14:30,0.792,8.8,66.09,39.76,50.01
2026-01-01 05:15:00,0.88,10.5,86.55,39.72,50.07
2026-01-01 05:15:30,0.711,10.1,75.68,37.61,51.25
2026-01-01 05:16:00,0.783,9.4,80.11,45.83,51.6
2026-01-01 05:16:30,0.892,8.0,57.04,42.99,51.97
2026-01-01 05:17:00,0.831,10.3,82.49,40.93,53.25
2026-01-01 05:17:30,0.828,9.4,74.89,37.46,52.82
2026-01-01 05:18:00,0.892,10.2,90.42,50.42,54.46
2026-01-01 05:18:30,0.64,10.2,83.54,41.68,53.3
2026-01-01 05:19:00,0.747,8.1,65.2,40.84,50.25
2026-01-01 05:19:30,0.801,9.4,75.65,37.75,50.57
2026-01-01 05:20:00,0.916,9.4,70.1,36.55,52.34
2026-01-01 05:20:30,0.994,11.1,82.83,46.26,55.13
2026-01-01 05:21:00,0.751,9.4,73.24,39.62,48.28
2026-01-01 05:21:30,0.808,12.9,102.64,48.7,58.08
2026-01-01 05:22:00,0.948,10.9,92.54,47.33,51.65
2026-01-01 05:22:30,0.839,10.0,73.48,36.22,51.65
2026-01-01 05:23:00,0.551,8.1,53.65,38.79,49.07
2026-01-01 05:23:30,0.902,7.9,66.58,42.07,49.78
2026-01-01 05:24:00,0.827,9.2,68.49,47.08,51.19
2026-01-01 05:24:30,0.826,11.0,82.93,47.7,54.08
2026-01-01 05:25:00,0.787,8.9,74.58,46.67,50.54
2026-01-01 05:25:30,0.765,10.4,85.36,45.01,53.45
2026-01-01 05:26:00,0.988,9.3,78.17,45.44,48.99
2026-01-01 05:26:30,0.508,8.6,63.52,45.33,50.96
2026-01-01 05:27:00,0.801,9.2,70.7,42.59,52.47
2026-01-01 05:27:30,0.949,10.8,81.93,46.08,53.19
2026-01-01 05:28:00,0.911,10.1,77.28,44.1,50.18
2026-01-01 05:28:30,0.906,8.9,73.66,37.68,51.29
2026-01-01 05:29:00,0.891,10.9,88.97,43.79,56.05
2026-01-01 05:29:30,1.167,10.1,74.52,44.77,50.43
2026-01-01 05:30:00,0.694,10.1,84.09,43.17,53.62
2026-01-01 05:30:30,0.705,10.1,80.9,43.22,52.12
2026-01-01 05:31:00,0.645,9.5,78.15,34.22,49.11
2026-01-01 05:31:30,0.805,9.6,79.49,40.89,52.0
2026-01-01 05:32:00,0.872,8.4,69.54,40.81,49.3
2026-01-01 05:32:30,0.903,9.7,75.54,37.69,53.36
2026-01-01 05:33:00,0.702,9.4,68.2,39.82,51.41
2026-01-01 05:33:30,0.826,11.2,91.59,46.07,53.85
2026-01-01 05:34:00,0.792,11.4,76.02,43.22,54.96
2026-01-01 05:34:30,0.534,8.5,62.53,42.34,52.25
2026-01-01 05:35:00,0.518,7.8,59.72,35.96,47.64
2026-01-01 05:35:30,0.759,10.8,93.88,42.81,52.77
2026-01-01 05:36:00,0.916,9.0,62.17,39.07,53.1
2026-01-01 05:36:30,0.997,10.6,79.06,48.46,54.79
2026-01-01 05:37:00,1.005,9.6,74.24,44.05,53.03
2026-01-01 05:37:30,0.549,10.9,89.87,39.62,55.06
2026-01-01 05:38:00,0.936,11.7,90.89,44.6,55.49
2026-01-01 05:38:30,0.945,10.9,78.02,40.03,52.12
2026-01-01 05:39:00,0.928,10.1,82.75,46.68,52.1
2026-01-01 05:39:30,1.133,12.3,103.54,55.22,55.47
2026-01-01 05:40:00,0.818,9.2,70.21,38.08,49.63
2026-01-01 05:40:30,0.703,10.2,82.77,39.48,52.02
2026-01-01 05:41:00,0.998,10.5,85.31,43.97,52.62
2026-01-01 05:41:30,0.955,10.0,84.21,49.67,51.87
2026-01-01 05:42:00,0.878,11.2,82.81,48.94,52.78
2026-01-01 05:42:30,0.757,8.9,66.74,39.95,54.3
2026-01-01 05:43:00,0.816,9.1,66.47,46.06,48.97
2026-01-01 05:43:30,1.038,10.2,71.69,49.11,52.24
2026-01-01 05:44:00,0.425,11.7,97.34,38.27,54.78
2026-01-01 05:44:30,0.724,10.6,81.89,41.23,52.16
2026-01-01 05:45:00,0.554,9.8,73.96,36.93,52.2
2026-01-01 05:45:30,0.858,11.7,93.36,47.43,54.55
2026-01-01 05:46:00,0.735,8.8,76.11,43.67,52.1
2026-01-01 05:46:30,1.116,9.3,75.83,48.47,52.29
2026-01-01 05:47:00,0.654,10.4,75.96,42.22,54.98
2026-01-01 05:47:30,0.698,11.2,86.98,44.8,55.96
2026-01-01 05:48:00,1.1,10.0,74.59,51.09,53.04
2026-01-01 05:48:30,0.798,10.3,82.29,43.31,52.45
2026-01-01 05:49:00,0.704,11.2,95.77,42.3,51.3
2026-01-01 05:49:30,1.091,11.5,93.08,47.64,53.89
2026-01-01 05:50:00,0.651,10.2,84.56,41.22,52.29
2026-01-01 05:50:30,0.573,10.5,91.32,41.44,50.68
2026-01-01 05:51:00,0.994,10.5,84.16,50.68,53.15
2026-01-01 05:51:30,1.018,10.4,84.95,44.98,53.89
2026-01-01 05:52:00,1.003,9.3,66.5,47.48,52.11
2026-01-01 05:52:30,0.765,10.4,85.63,47.34,53.02
2026-01-01 05:53:00,1.318,8.2,70.67,51.34,47.77
2026-01-01 05:53:30,0.719,9.1,74.43,41.6,49.77
2026-01-01 05:54:00,0.862,9.6,81.09,42.21,55.66
2026-01-01 05:54:30,0.737,8.8,70.59,44.57,50.33
2026-01-01 05:55:00,1.071,10.1,83.5,43.49,50.76
2026-01-01 05:55:30,0.93,10.4,76.8,41.29,53.36
2026-01-01 05:56:00,0.941,10.2,81.8,45.26,52.64
2026-01-01 05:56:30,1.186,11.8,95.78,48.79,53.84
2026-01-01 05:57:00,0.876,10.4,88.57,45.06,55.36
2026-01-01 05:57:30,1.149,9.3,77.81,47.64,50.7
2026-01-01 05:58:00,0.833,11.2,97.8,48.43,55.75
2026-01-01 05:58:30,0.954,10.4,83.32,47.87,52.66
2026-01-01 05:59:00,1.022,10.3,85.48,49.28,51.91
2026-01-01 05:59:30,1.079,10.9,79.07,44.37,49.35
2026-01-01 06:00:00,0.699,10.2,83.59,42.08,51.76
2026-01-01 06:00:30,0.893,10.3,73.88,41.06,51.09
2026-01-01 06:01:00,0.968,10.7,81.47,36.89,55.01
2026-01-01 06:01:30,0.681,10.0,83.41,41.5,52.91
2026-01-01 06:02:00,1.074,11.3,92.83,49.51,53.39
2026-01-01 06:02:30,0.821,9.2,78.54,41.27,51.83
2026-01-01 06:03:00,0.904,12.8,99.15,48.33,54.11
2026-01-01 06:03:30,0.972,9.5,70.12,43.9,49.69
2026-01-01 06:04:00,0.759,10.9,82.68,42.47,54.86
2026-01-01 06:04:30,0.84,10.1,72.12,40.89,51.74
2026-01-01 06:05:00,1.098,10.3,80.44,45.69,54.78
2026-01-01 06:05:30,0.889,10.2,80.54,42.74,53.22
2026-01-01 06:06:00,0.915,11.4,90.85,49.93,55.36
2026-01-01 06:06:30,0.98,9.4,75.41,39.89,50.19
2026-01-01 06:07:00,1.007,10.8,94.25,48.28,53.09
2026-01-01 06:07:30,0.933,11.0,82.91,51.53,52.18
2026-01-01 06:08:00,0.986,9.6,81.53,42.05,50.14
2026-01-01 06:08:30,0.45,10.1,84.01,39.21,53.57
2026-01-01 06:09:00,1.062,11.9,97.4,53.74,53.01
2026-01-01 06:09:30,0.871,10.5,89.4,40.01,51.03
2026-01-01 06:10:00,0.835,9.8,76.7,46.58,51.96
2026-01-01 06:10:30,0.721,10.3,82.45,39.69,52.39
2026-01-01 06:11:00,1.046,10.6,77.21,45.39,53.64
2026-01-01 06:11:30,0.773,11.3,92.97,45.24,53.4
2026-01-01 06:12:00,1.006,10.6,87.4,44.49,53.51
2026-01-01 06:12:30,0.812,10.1,84.75,42.85,48.88
2026-01-01 06:13:00,1.091,11.8,91.06,45.63,52.2
2026-01-01 06:13:30,1.203,9.6,72.93,43.01,51.12
2026-01-01 06:14:00,1.048,10.6,87.1,49.94,53.37
2026-01-01 06:14:30,0.926,12.6,103.08,49.94,54.99
2026-01-01 06:15:00,0.846,9.8,79.4,40.91,51.94
2026-01-01 06:15:30,0.755,9.4,76.65,36.31,48.78
2026-01-01 06:16:00,0.834,9.0,78.47,43.79,51.44
2026-01-01 06:16:30,0.738,11.5,89.43,49.84,54.7
2026-01-01 06:17:00,1.112,12.3,99.89,51.3,56.65
2026-01-01 06:17:30,0.965,11.6,87.5,48.93,52.25
2026-01-01 06:18:00,1.038,11.4,91.98,47.2,52.11
2026-01-01 06:18:30,0.841,10.1,77.91,50.73,50.47
2026-01-01 06:19:00,0.871,10.5,78.66,45.36,54.61
2026-01-01 06:19:30,0.969,12.8,102.79,47.04,52.27
2026-01-01 06:20:00,0.859,11.3,84.95,41.47,51.6
2026-01-01 06:20:30,0.835,10.9,79.79,40.79,51.4
2026-01-01 06:21:00,0.864,10.0,85.4,43.35,51.54
2026-01-01 06:21:30,0.934,11.6,91.9,43.36,54.28
2026-01-01 06:22:00,0.961,11.6,80.68,43.29,56.92
2026-01-01 06:22:30,0.876,10.6,84.8,43.25,52.78
2026-01-01 06:23:00,0.774,9.1,73.93,40.27,52.95
2026-01-01 06:23:30,0.997,11.1,87.84,46.49,55.37
2026-01-01 06:24:00,0.891,9.4,73.42,47.07,51.42
2026-01-01 06:24:30,1.149,12.0,98.87,47.79,51.55
2026-01-01 06:25:00,0.692,11.8,91.61,47.96,54.09
2026-01-01 06:25:30,1.185,10.4,84.39,44.25,53.34
2026-01-01 06:26:00,0.896,11.1,94.59,52.12,50.52
2026-01-01 06:26:30,1.035,11.9,103.03,47.21,54.64
2026-01-01 06:27:00,1.268,12.8,104.78,52.07,56.92
2026-01-01 06:27:30,0.982,12.7,98.08,52.76,56.66
2026-01-01 06:28:00,1.246,13.0,104.91,55.45,56.47
2026-01-01 06:28:30,1.298,12.2,111.08,50.35,53.09
2026-01-01 06:29:00,0.954,10.8,87.23,47.43,52.89
2026-01-01 06:29:30,1.183,9.8,65.55,42.43,55.55
2026-01-01 06:30:00,0.911,11.3,93.69,50.22,54.29
2026-01-01 06:30:30,1.015,11.6,92.97,44.13,51.14
2026-01-01 06:31:00,1.136,10.1,84.01,48.61,49.71
2026-01-01 06:31:30,0.778,10.0,68.51,36.86,54.17
2026-01-01 06:32:00,0.836,10.6,86.14,42.39,53.4
2026-01-01 06:32:30,0.866,12.3,98.72,45.25,52.71
2026-01-01 06:33:00,0.779,13.6,108.27,48.84,56.15
2026-01-01 06:33:30,0.863,11.2,101.65,44.63,54.68
2026-01-01 06:34:00,1.007,11.2,98.22,47.8,54.38
2026-01-01 06:34:30,1.045,11.7,91.81,48.95,54.02
2026-01-01 06:35:00,1.021,11.4,85.43,47.84,56.24
2026-01-01 06:35:30,1.082,12.0,97.21,48.33,55.04
2026-01-01 06:36:00,1.194,12.9,106.44,54.68,55.08
2026-01-01 06:36:30,0.863,11.6,95.19,44.32,58.2
2026-01-01 06:37:00,0.928,11.2,95.19,47.26,52.68
2026-01-01 06:37:30,1.255,11.2,94.08,52.53,53.36
2026-01-01 06:38:00,1.075,11.5,83.67,51.33,53.22
2026-01-01 06:38:30,1.024,11.6,101.32,45.09,52.53
2026-01-01 06:39:00,0.714,10.9,92.56,41.09,54.63
2026-01-01 06:39:30,0.76,10.9,91.92,47.1,54.33
2026-01-01 06:40:00,0.737,11.1,89.05,45.2,54.73
2026-01-01 06:40:30,0.826,11.8,88.71,47.16,56.02
2026-01-01 06:41:00,1.162,13.1,105.29,55.76,55.65
2026-01-01 06:41:30,1.172,11.7,94.77,48.91,55.31
2026-01-01 06:42:00,1.32,12.0,98.01,53.94,53.31
2026-01-01 06:42:30,1.051,11.6,90.53,44.76,52.0
2026-01-01 06:43:00,1.078,12.0,93.62,45.25,54.94
2026-01-01 06:43:30,1.073,10.7,87.99,47.05,53.91
2026-01-01 06:44:00,1.169,10.9,81.71,47.88,53.73
2026-01-01 06:44:30,0.961,10.1,78.99,40.27,50.56
2026-01-01 06:45:00,1.059,11.3,89.32,48.38,51.29
2026-01-01 06:45:30,0.95,11.5,96.53,49.88,54.54
2026-01-01 06:46:00,0.871,11.2,96.1,49.12,52.42
2026-01-01 06:46:30,1.133,12.0,103.1,47.24,54.13
2026-01-01 06:47:00,1.039,8.8,72.6,41.8,50.3
2026-01-01 06:47:30,0.799,11.7,87.4,46.92,53.8
2026-01-01 06:48:00,0.97,10.6,84.92,45.64,52.39
2026-01-01 06:48:30,0.891,12.3,102.68,48.49,56.06
2026-01-01 06:49:00,1.379,10.4,84.15,47.52,53.99
2026-01-01 06:49:30,1.159,12.0,105.26,55.58,52.16
2026-01-01 06:50:00,0.851,13.0,111.95,44.59,53.14
2026-01-01 06:50:30,0.772,11.3,90.85,40.0,53.32
2026-01-01 06:51:00,1.154,11.7,97.91,50.53,54.54
2026-01-01 06:51:30,0.905,12.5,96.89,51.1,53.68
2026-01-01 06:52:00,1.094,11.7,99.47,51.55,54.7
2026-01-01 06:52:30,0.935,11.5,89.94,47.65,55.94
2026-01-01 06:53:00,1.194,10.0,85.18,48.19,54.81
2026-01-01 06:53:30,1.185,10.6,92.58,44.53,49.89
2026-01-01 06:54:00,0.973,13.1,114.19,49.01,55.99
2026-01-01 06:54:30,1.031,11.6,92.56,42.69,54.49
2026-01-01 06:55:00,0.925,13.2,103.32,54.11,55.61
2026-01-01 06:55:30,1.389,12.3,101.39,51.44,53.35
2026-01-01 06:56:00,0.762,12.0,91.76,45.48,54.6
2026-01-01 06:56:30,1.047,10.2,86.65,43.77,52.77
2026-01-01 06:57:00,0.897,12.8,97.73,50.46,56.19
2026-01-01 06:57:30,1.071,10.7,78.49,47.0,54.22
2026-01-01 06:58:00,1.083,10.7,81.21,47.54,52.14
2026-01-01 06:58:30,1.279,12.8,95.64,50.9,51.57
2026-01-01 06:59:00,1.28,11.4,101.06,47.19,55.21
2026-01-01 06:59:30,0.949,11.2,96.92,48.9,51.3
2026-01-01 07:00:00,0.785,11.7,100.72,48.71,54.77
2026-01-01 07:00:30,0.997,10.7,90.26,45.54,51.18
2026-01-01 07:01:00,1.119,11.1,92.61,45.61,55.01
2026-01-01 07:01:30,1.103,10.2,75.08,45.57,51.86
